lon,lat
-73.812095,41.857938
-73.536736,41.713583
-73.566283,41.698168
-73.575384,41.739645
-73.597922,41.72120200000001
-73.600189,41.637907
-73.551305,41.654568
-73.56223100000003,41.623493
-73.792869,41.619693
-73.791574,41.595656
-73.780876,41.61133
-73.81596400000002,41.609181
-73.763648,41.596722
-73.825828,41.586791
-73.835238,41.569917
-73.846153,41.582738
-73.833196,41.554413
-73.840002,41.559197
-73.802734,41.571613
-73.80799300000002,41.546229
-73.821811,41.507261
-73.727979,41.561052
-73.75636300000002,41.518829
-73.703672,41.527144
-73.975154,41.525993
-73.970015,41.527447
-73.920869,41.538285
-73.90371999999998,41.536805
-73.934995,41.524493
-73.904938,41.530943
-73.934435,41.518436
-73.918112,41.523993
-73.93343,41.506843
-73.892703,41.540943
-73.875089,41.54856
-73.88973399999998,41.536157
-73.86242299999998,41.55446
-73.86950300000002,41.53086
-73.926846,41.849284
-73.911845,41.864144
-73.93482,41.810642
-73.8847,41.804737
-73.921317,41.784837
-73.93628199999998,41.788597
-73.929615,41.774725
-73.896743,41.769282
-73.907051,41.770205
-73.91566999999998,41.787048
-73.869493,41.754797
-73.902507,41.761361
-73.911924,41.739922
-73.92140500000002,41.751173
-73.764624,41.680245
-73.834319,41.690564
-73.86479,41.65436500000001
-73.82925,41.656845
-73.780597,41.977732
-73.50777099999998,41.95386
-73.52735,41.945753
-73.60105,41.567669
-73.610046,41.569909
-73.655197,41.551986
-73.668819,41.550647
-73.567051,41.579453
-73.589464,41.563773
-73.589649,41.544909
-73.659949,41.990932
-73.657987,41.977756
-73.65949599999998,41.972532
-73.77124599999998,41.756754
-73.82339499999998,41.745205
-73.837592,41.737261
-73.831428,41.782526
-73.813379,41.777367
-73.77421700000002,41.793424
-73.91172900000002,41.725043
-73.923965,41.720993
-73.858151,41.717093
-73.87805,41.698373
-73.885622,41.721185
-73.904615,41.71286
-73.894338,41.707596
-73.902679,41.707443
-73.901667,41.69999
-73.903256,41.693143
-73.892054,41.694943
-73.87564,41.65836
-73.913597,41.655993
-73.90181899999997,41.64906
-73.89717900000002,41.669151
-73.921226,41.661093
-73.926863,41.675393
-73.931929,41.639978
-73.884127,41.645743
-73.898379,41.637593
-73.910048,41.61576
-73.945356,41.589793
-73.928472,41.617593
-73.914928,42.045307
-73.909689,41.985535
-73.882951,41.992016
-73.861863,41.988304
-73.86374599999998,42.037955
-73.889259,42.012875
-73.844208,42.002691
-73.914849,41.943681
-73.904933,41.932231
-73.934141,41.892785
-73.896294,41.893789
-73.901637,41.92502
-73.854178,41.941961
-73.703333,41.883876
-73.69919399999998,41.698134
-73.867755,41.618693
-73.85928100000002,41.59946
-73.859078,41.626593
-73.892932,41.605743
-73.90430699999997,41.610693
-73.882615,41.587949
-73.862086,41.57941
-73.94289599999998,41.563812
-73.854034,41.558926
-73.917101,41.565078
-73.89308299999998,41.565743
-73.688215,41.790557
-73.69755500000002,41.787797
-73.700695,41.769693
-73.66727900000002,41.789906
-73.95928,41.510143
-73.97094,41.508593
-73.97440300000002,41.512793
-73.965101,41.502643
-73.971574,41.498943
-73.97052099999998,41.504843
-73.97473199999997,41.506993
-73.978665,41.508043
-73.981831,41.500226
-73.957239,41.495726
-73.961478,41.497143
-73.952221,41.505193
-73.934637,41.713643
-73.934655,41.709993
-73.933091,41.708243
-73.93304,41.706093
-73.933278,41.704243
-73.939927,41.7045
-73.939304,41.70996
-73.921421,41.712093
-73.924226,41.709293
-73.926395,41.71360900000001
-73.90762600000002,41.706626
-73.917304,41.715243
-73.92445,41.705343
-73.92447299999998,41.703243
-73.925857,41.699843
-73.91478599999998,41.706093
-73.919087,41.706493
-73.914713,41.703253
-73.915863,41.702176
-73.91713,41.69976
-73.90829599999998,41.703193
-73.90904499999998,41.699998
-73.90871800000002,41.698198
-73.935045,41.699943
-73.934347,41.695493
-73.94031,41.70084
-73.921605,41.692693
-73.919555,41.690043
-73.922504,41.685193
-73.929897,41.694193
-73.908676,41.692343
-73.913612,41.695893
-73.917676,41.696243
-73.910015,41.688993
-73.913593,41.684543
-73.90415899999998,41.682393
-73.91376899999999,41.674643
-73.921658,41.604593
-73.91266800000002,41.594543
-73.918174,41.593593
-73.922614,41.59666
-73.91583,41.598943
-73.88692900000002,41.684643
-73.724414,41.58498400000001
-73.57009599999998,41.635317
-73.949085,41.521343
-78.828004,42.842008
-78.828505,42.835989
-78.827895,42.859691
-78.823437,42.857741
-78.826135,42.854858
-78.83041899999998,42.854658
-78.830454,42.85231
-78.827241,42.851708
-78.827412,42.848208
-78.835707,42.853908
-78.85166600000002,42.843275
-78.836364,42.867658
-78.85098599999998,42.865466
-78.875539,42.867256
-78.863253,42.867008
-78.858591,42.867658
-78.81945400000002,42.841558
-78.813804,42.838508
-78.813804,42.835858
-78.815972,42.834158
-78.804553,42.839925
-78.804309,42.838458
-78.803503,42.833608
-78.80964200000003,42.835708
-78.810538,42.84150800000001
-78.82030300000002,42.85285800000001
-78.81756700000003,42.84965800000001
-78.81411899999998,42.845739
-78.810459,42.844425
-78.818704,42.845758
-78.82169,42.849908
-78.819992,42.855158
-78.815291,42.854158
-78.81351,42.850608
-78.802234,42.858201
-78.803842,42.853108
-78.80753100000003,42.85735800000001
-78.81267,42.856258
-78.806499,42.851058
-78.801771,42.852808
-78.80141400000002,42.847408
-78.804923,42.843108
-78.807152,42.860791
-78.818004,42.859558
-78.823741,42.866948
-78.817022,42.863521
-78.846215,42.878158
-78.847398,42.876205
-78.847483,42.874358
-78.852088,42.874108
-78.85306800000002,42.871108
-78.861226,42.872258
-78.859369,42.877008
-78.852805,42.878308
-78.873956,42.879357
-78.87430400000002,42.874358
-78.866232,42.879158
-78.868246,42.87275800000001
-78.872362,42.885357
-78.855028,42.886858
-78.854509,42.883902
-78.866031,42.883208
-78.86185400000002,42.886407
-78.85530899999998,42.880558
-78.845279,42.888708
-78.84530500000002,42.886408
-78.844736,42.881135
-78.847875,42.881458
-78.847205,42.886408
-78.85130500000002,42.889108
-78.850255,42.886408
-78.851182,42.880758
-78.829265,42.891487
-78.830122,42.892591
-78.833853,42.891858
-78.835711,42.887708
-78.83743,42.890158
-78.841402,42.891058
-78.841379,42.886358
-78.829995,42.880458
-78.834376,42.881358
-78.836669,42.883541
-78.841788,42.881741
-78.84164200000002,42.879358
-78.83604100000002,42.872858
-78.842621,42.872858
-78.80054799999998,42.867308
-78.803428,42.867358
-78.805229,42.870158
-78.808029,42.870158
-78.810937,42.869658
-78.825843,42.877493
-78.831125,42.870108
-78.807108,42.879379
-78.800513,42.879208
-78.802453,42.873208
-78.806104,42.873308
-78.801754,42.886208
-78.805604,42.885958
-78.811832,42.885958
-78.811851,42.888408
-78.801536,42.897022
-78.801385,42.892708
-78.80540400000002,42.891108
-78.806579,42.893758
-78.811595,42.893991
-78.81576700000002,42.89565800000001
-78.822979,42.892858
-78.822254,42.89480800000001
-78.866814,42.889857
-78.872338,42.888457
-78.870806,42.890357
-78.857237,42.895857
-78.85678,42.890557
-78.859411,42.892507
-78.86191099999998,42.894957
-78.866338,42.895507
-78.867038,42.893507
-78.86370600000002,42.890907
-78.86290699999998,42.888907
-78.85122700000002,42.895007
-78.851218,42.893507
-78.840401,42.899407
-78.84272800000002,42.894308
-78.845113,42.899957
-78.831959,42.901608
-78.83203,42.898608
-78.832932,42.895708
-78.83674,42.896569
-78.837721,42.90129
-78.813154,42.902108
-78.81703399999998,42.901425
-78.81625,42.897758
-78.82030400000002,42.898113
-78.82265600000002,42.901308
-78.824855,42.896158
-78.826326,42.902458
-78.813029,42.908558
-78.816503,42.906208
-78.821448,42.907708
-78.82560500000002,42.904925
-78.802028,42.908108
-78.807128,42.902241
-78.808249,42.909075
-78.846366,42.90185
-78.85165500000002,42.899557
-78.854948,42.90049000000001
-78.856047,42.897557
-78.857924,42.901207
-78.861506,42.899357
-78.866137,42.897607
-78.865646,42.902469
-78.854956,42.919057
-78.858593,42.917457
-78.856881,42.914607
-78.855983,42.913107
-78.856004,42.911807
-78.85655600000003,42.906957
-78.860731,42.907057
-78.86063100000001,42.911807
-78.863881,42.910707
-78.86613100000002,42.906157
-78.844597,42.921657
-78.84564,42.918007
-78.845659,42.915857
-78.84978100000002,42.917407
-78.850706,42.919857
-78.84570500000002,42.913457
-78.84571,42.910507
-78.846245,42.906457
-78.850581,42.906457
-78.84833,42.907757
-78.849231,42.911707
-78.851613,42.912657
-78.82572900000002,42.917707
-78.82820500000003,42.917757
-78.832881,42.917927
-78.835505,42.913407
-78.836407,42.920457
-78.841799,42.920557
-78.840905,42.917757
-78.82510500000002,42.913157
-78.830477,42.909807
-78.827945,42.907258
-78.830173,42.904858
-78.83365500000002,42.905157
-78.84030899999998,42.906807
-78.83625500000002,42.908707
-78.840876,42.912645
-78.816286,42.918007
-78.817104,42.910608
-78.821656,42.911908
-78.821931,42.915607
-78.82300500000002,42.920757
-78.80624300000002,42.91750800000001
-78.80750400000002,42.914058
-78.81260400000002,42.911608
-78.811142,42.915408
-78.809979,42.920757
-78.802654,42.921008
-78.80155400000002,42.918258
-78.801079,42.914608
-78.824724,42.932607
-78.827855,42.931507
-78.822255,42.924957
-78.827055,42.923757
-78.83128,42.927571
-78.82775500000002,42.927657
-78.829581,42.937657
-78.83300799999998,42.933307
-78.836588,42.928107
-78.83973,42.930557
-78.84015500000002,42.934557
-78.83675500000003,42.935007
-78.83665500000002,42.937457
-78.840565,42.938957
-78.836239,42.92404000000001
-78.80262900000002,42.925258
-78.809279,42.925657
-78.811879,42.925657
-78.81582900000002,42.926707
-78.815771,42.938507
-78.81575500000002,42.934457
-78.817274,42.930907
-78.821634,42.93409000000001
-78.819625,42.936507
-78.800122,42.94589000000001
-78.80472900000002,42.943057
-78.804804,42.947007
-78.81185500000002,42.947857
-78.81188,42.945507
-78.81185,42.943157
-78.810203,42.940324
-78.799764,42.940224
-78.804229,42.935457
-78.80047900000002,42.933907
-78.81180400000002,42.934157
-78.81175,42.936257
-78.807537,42.938957
-78.80490400000002,42.931557
-78.812004,42.930307
-78.836516,42.955307
-78.832431,42.942607
-78.840002,42.940907
-78.837705,42.944457
-78.839331,42.946907
-78.840428,42.948807
-78.83913100000002,42.951257
-78.83908199999998,42.953407
-78.820868,42.957007
-78.82502,42.956024
-78.826137,42.952857
-78.828733,42.956507
-78.837257,42.957457
-78.83155500000002,42.953957
-78.828988,42.952607
-78.811924,42.950607
-78.816643,42.953207
-78.819405,42.948757
-78.81934,42.945107
-78.815205,42.941357
-78.823422,42.946357
-78.826339,42.948857
-78.84509,42.951857
-78.846906,42.949007
-78.845156,42.944557
-78.850278,42.948207
-78.849463,42.952207
-78.857708,42.953107
-78.857731,42.949657
-78.857674,42.947557
-78.861981,42.947557
-78.865935,42.947307
-78.874792,42.95509000000001
-78.870636,42.953557
-78.870335,42.949257
-78.84648,42.957357
-78.853437,42.957363
-78.863807,42.958257
-78.866357,42.952357
-78.863722,42.955507
-78.84781600000002,42.941357
-78.844406,42.937507
-78.847824,42.931857
-78.848566,42.935124
-78.84455600000003,42.926457
-78.84792,42.923357
-78.851506,42.924157
-78.85262900000002,42.933307
-78.858001,42.928407
-78.852933,42.942657
-78.86367299999998,42.940107
-78.867799,42.935807
-78.874771,42.936007
-78.872807,42.942907
-78.884261,42.941857
-78.881364,42.938107
-78.887225,42.938057
-78.893174,42.935424
-78.894104,42.941016
-78.886107,42.956807
-78.888382,42.954407
-78.88551,42.947907
-78.891389,42.946207
-78.88255699999998,42.950457
-78.896748,42.952673
-78.89860300000002,42.953557
-78.900338,42.951007
-78.903258,42.947907
-78.901975,42.962207
-78.89947099999998,42.961507
-78.894587,42.959857
-78.899568,42.957057
-78.903187,42.95359000000001
-78.905357,42.949957
-78.909511,42.950502
-78.90420300000002,42.956657
-78.902804,42.943157
-78.903543,42.940557
-78.900184,42.939907
-78.900944,42.937557
-78.900908,42.935457
-78.904021,42.93539000000001
-78.890555,42.930907
-78.890857,42.926107
-78.889057,42.922857
-78.893307,42.923257
-78.89688100000002,42.922857
-78.89800699999998,42.927557
-78.88903,42.917807
-78.890976,42.913624
-78.89195699999998,42.919057
-78.893309,42.917407
-78.895157,42.913707
-78.89826,42.913707
-78.898152,42.917607
-78.900348,42.917757
-78.882374,42.932474
-78.888102,42.930857
-78.878682,42.925007
-78.878749,42.922557
-78.883057,42.921557
-78.885328,42.922957
-78.883732,42.926757
-78.872357,42.929107
-78.872281,42.926957
-78.872016,42.92539
-78.871806,42.922924
-78.863957,42.92181400000001
-78.878682,42.917657
-78.88233100000002,42.917657
-78.884733,42.917557
-78.887132,42.917507
-78.862967,42.918824
-78.87123000000003,42.917857
-78.872156,42.919957
-78.879159,42.914707
-78.879207,42.911657
-78.885289,42.912607
-78.883533,42.913457
-78.872914,42.914657
-78.874606,42.911657
-78.866122,42.913257
-78.879165,42.903407
-78.88330699999999,42.908907
-78.879182,42.910007
-78.86789499999998,42.907657
-78.875054,42.906107
-78.87360699999998,42.910457
-78.871338,42.903357
-78.871799,42.898007
-78.874321,42.894607
-78.878973,42.896707
-78.876198,42.898924
-78.87938100000002,42.901607
-78.881309,42.900107
-78.887775,42.910924
-78.88669,42.907207
-78.882201,42.902457
-78.886724,42.900257
-78.887834,42.901957
-78.890025,42.905407
-78.88952900000002,42.910207
-78.894479,42.911807
-78.893073,42.908607
-78.90095699999998,42.909407
-78.89804000000002,42.908407
-78.896107,42.904707
-78.893525,42.903707
-78.89279,42.899407
-78.89892900000002,42.898174
-78.883626,42.897257
-78.88282,42.895257
-78.887208,42.895357
-78.891777,42.895892
-78.889426,42.894257
-78.881325,42.893707
-78.879286,42.890601
-78.88094,42.885803
-78.875127,42.892107
-78.876694,42.887207
-78.877523,42.884957
-78.877431,42.88189000000001
-78.886247,42.884018
-78.94655999999998,42.996706
-78.95285200000002,42.988606
-78.949547,42.983156
-78.961175,42.969906
-78.960511,42.992856
-78.987325,43.014306
-78.962561,43.054656
-78.965119,43.047812
-78.963201,43.028314
-78.92406899999997,43.012866
-78.92751,43.038106
-78.86648000000002,43.019624
-78.873705,43.018739
-78.86995999999998,43.012957
-78.85805,43.007924
-78.867536,43.003157
-78.871462,43.006507
-78.880675,43.018706
-78.87593000000003,43.009157
-78.877101,43.003957
-78.880421,43.009157
-78.885482,43.015156
-78.89370699999998,43.013256
-78.885358,43.007656
-78.89462900000002,43.006306
-78.896984,43.002089
-78.903049,43.004106
-78.826115,43.020057
-78.849963,43.00869
-78.848151,43.014162
-78.826403,42.99959000000001
-78.82708199999998,42.992007
-78.83223199999998,42.996407
-78.838972,42.99379
-78.84598100000002,42.996807
-78.848031,42.992357
-78.840131,42.984657
-78.85053,42.98634000000001
-78.84366,42.987007
-78.826652,42.988957
-78.825086,42.984007
-78.832505,42.982657
-78.82995600000002,42.988057
-78.83456,42.985757
-78.831339,43.008657
-78.82741,43.014603
-78.836467,43.005871
-78.82677199999998,42.978657
-78.82634300000002,42.976707
-78.827805,42.973107
-78.827905,42.970507
-78.833892,42.976757
-78.842384,42.977807
-78.842431,42.975907
-78.84258100000002,42.973107
-78.850739,42.979407
-78.847442,42.973957
-78.84899,42.968107
-78.843299,42.967624
-78.840631,42.959657
-78.848781,42.959757
-78.84790600000002,42.962357
-78.849132,42.965057
-78.82775600000002,42.967157
-78.82613,42.964807
-78.829357,42.959357
-78.83630600000002,42.968357
-78.83635600000002,42.966157
-78.83643199999999,42.963907
-78.835461,42.961257
-78.868311,42.999957
-78.86365699999998,42.990557
-78.855406,42.984457
-78.867795,42.983507
-78.864707,42.987707
-78.855356,42.97589
-78.86083599999998,42.970307
-78.861857,42.974907
-78.865832,42.978607
-78.868845,42.976807
-78.880524,42.994507
-78.875557,42.985909
-78.875282,42.982457
-78.875107,42.979357
-78.874824,42.974607
-78.880289,42.971907
-78.883679,42.971757
-78.880291,42.975907
-78.88841,42.986024
-78.89058299999998,42.986907
-78.892983,42.982057
-78.895705,42.98659
-78.901288,42.989324
-78.90204200000002,42.97819000000001
-78.905524,42.977224
-78.911058,42.959657
-78.91063299999998,42.974657
-78.856835,42.960457
-78.863357,42.960457
-78.85553399999998,42.965207
-78.85963100000002,42.962557
-78.86170899999998,42.966457
-78.86668900000002,42.966457
-78.869128,42.965657
-78.868585,42.970507
-78.874507,42.971307
-78.874447,42.968007
-78.871679,42.964907
-78.875904,42.962307
-78.875907,42.959707
-78.880257,42.967057
-78.880178,42.960957
-78.885062,42.962557
-78.88635699999998,42.966857
-78.741302,42.968908
-78.736598,42.962608
-78.733152,42.954258
-78.743274,42.958725
-78.75038599999998,42.962958
-78.706601,43.026803
-78.746759,43.030444
-78.730002,43.041483
-78.7477,43.047736
-78.718397,43.046498
-78.70800899999998,43.041993
-78.706351,42.984608
-78.711557,42.984208
-78.729991,42.986107
-78.702226,42.984658
-78.72919,43.012886
-78.718999,43.01054
-78.704898,43.010593
-78.713756,42.994811
-78.734954,42.995557
-78.745527,42.987107
-78.746752,42.98094
-78.75840600000002,42.984207
-78.790669,43.027322
-78.795023,43.055174
-78.808255,43.04464
-78.807055,43.042657
-78.817987,43.035007
-78.809324,43.014757
-78.820229,43.015407
-78.810869,43.009307
-78.775304,42.987407
-78.786326,42.986957
-78.789298,43.000207
-78.777961,43.019761
-78.75144499999998,43.004354
-78.746844,43.016583
-78.752277,43.019783
-78.75232700000002,43.001647
-78.754233,42.993403
-78.74403199999998,42.994707
-78.801086,42.98739000000001
-78.809907,42.986957
-78.812903,42.99269
-78.81658,42.984357
-78.817803,42.976857
-78.817211,42.969707
-78.816478,42.962957
-78.82130500000002,42.962557
-78.82108000000002,42.971057
-78.804674,42.977107
-78.810389,42.969757
-78.81178299999998,42.976463
-78.788818,42.973307
-78.796908,42.970807
-78.799521,42.975607
-78.805653,42.968007
-78.810416,42.963657
-78.770256,42.974207
-78.76162,42.96739
-78.773264,42.96374
-78.777443,42.970257
-78.785354,42.954157
-78.787679,42.958107
-78.793952,42.960407
-78.796414,42.952174
-78.80598499999998,42.957156
-78.745902,42.953508
-78.75970799999997,42.954208
-78.771587,42.95409
-78.776503,42.954757
-78.78192800000002,42.954807
-78.704634,42.961015
-78.72880500000002,42.967058
-78.751665,42.969557
-78.721901,42.920608
-78.725101,42.915408
-78.70065,42.923408
-78.703138,42.91835800000001
-78.701963,42.913058
-78.707877,42.912458
-78.710938,42.916058
-78.709733,42.919925
-78.708733,42.90400800000001
-78.71014,42.900812
-78.788761,42.897708
-78.792197,42.88802
-78.793328,42.894508
-78.750322,42.943358
-78.74883,42.930658
-78.718367,42.94199
-78.719251,42.931458
-78.727956,42.924404
-78.748952,42.924758
-78.74348499999998,42.920208
-78.73985,42.915208
-78.770278,42.947558
-78.771469,42.939425
-78.779744,42.941558
-78.779553,42.936158
-78.761027,42.927708
-78.76930300000002,42.927114
-78.774563,42.930365
-78.757398,42.939458
-78.76271,42.94307
-78.778707,42.947057
-78.788854,42.946557
-78.78722900000002,42.942557
-78.794472,42.927591
-78.794721,42.936657
-78.79656,42.943157
-78.795654,42.918258
-78.797223,42.913225
-78.787653,42.909658
-78.79357900000002,42.910458
-78.782303,42.921208
-78.790964,42.919808
-78.792176,42.915925
-78.75878,42.923308
-78.771953,42.920308
-78.759677,42.915129
-78.774863,42.913058
-78.782382,42.91085800000001
-78.78008100000002,42.916958
-78.744202,42.912508
-78.744052,42.896258
-78.703224,42.889258
-78.72475899999998,42.893525
-78.717641,42.874704
-78.713751,42.872222
-78.703022,42.873858
-78.730326,42.874458
-78.740826,42.869908
-78.750833,42.876708
-78.743126,42.866358
-78.729376,42.865758
-78.7031,42.866058
-78.72118499999998,42.865025
-78.780303,42.894591
-78.772878,42.885308
-78.779903,42.885058
-78.761027,42.893291
-78.764825,42.886508
-78.766338,42.876227
-78.78197800000002,42.882108
-78.78269399999998,42.877358
-78.798154,42.875508
-78.786403,42.880858
-78.796026,42.879158
-78.759058,42.860158
-78.738529,42.861108
-78.72276,42.860458
-78.71720400000002,42.853225
-78.79640500000002,42.87001
-78.788352,42.860808
-78.78036800000002,42.85745900000001
-78.776833,42.86035800000001
-78.796738,42.853058
-78.798053,42.850808
-78.789323,42.84900800000001
-78.788675,42.843858
-78.765407,42.841558
-78.776545,42.842408
-78.756366,42.835258
-78.762819,42.831058
-78.776746,42.838108
-78.791034,42.839908
-78.746261,42.84147
-78.749751,42.835108
-78.732573,42.83765800000001
-78.717564,42.826739
-78.748683,42.829167
-78.743473,42.824991
-78.715923,42.815857
-78.70433100000002,42.828492
-78.798027,42.834058
-78.787878,42.813367
-78.78599799999998,42.824358
-78.761177,42.826008
-78.762901,42.817025
-78.747359,42.805092
-78.740071,42.815809
-78.844259,42.826558
-78.849125,42.826291
-78.84209399999997,42.819758
-78.842629,42.810708
-78.845238,42.821819
-78.82578000000002,42.824758
-78.82825799999998,42.818141
-78.830766,42.821908
-78.830754,42.823608
-78.825854,42.813408
-78.826054,42.808708
-78.83065400000002,42.81240800000001
-78.800209,42.826191
-78.80018100000002,42.82095800000001
-78.806765,42.822158
-78.80767800000002,42.827708
-78.818191,42.82930800000001
-78.802628,42.814958
-78.800003,42.808408
-78.818759,42.822225
-78.81264399999998,42.812491
-78.822315,42.826208
-78.826279,42.800458
-78.828004,42.795108
-78.82617900000002,42.790708
-78.838126,42.793808
-78.820003,42.799008
-78.806003,42.797458
-78.805551,42.78175
-78.82053,42.783308
-78.813469,42.792091
-78.805767,42.760035
-78.82180699999998,42.761569
-78.826177,42.785308
-78.840754,42.773258
-78.848929,42.795958
-78.852963,42.781425
-78.849559,42.761029
-78.83025,42.770453
-78.872033,42.761391
-78.879417,42.759008
-78.885255,42.753808
-78.89013100000003,42.751908
-78.898483,42.746108
-78.924874,42.733058
-78.934547,42.726908
-78.96103000000002,42.717658
-78.90270699999998,42.739258
-78.93310699999998,42.711559
-78.829,42.744904
-78.834296,42.739609
-78.843254,42.74850900000001
-78.876768,42.714109
-78.801067,42.735526
-78.819071,42.734209
-78.814401,42.705019
-78.815634,42.720092
-78.821729,42.713709
-78.824526,42.71940900000001
-78.820803,42.723309
-78.834078,42.725209
-78.833903,42.721659
-78.842446,42.714992
-78.849876,42.73105200000001
-78.769551,42.748226
-78.77322099999998,42.721459
-78.725188,42.73565900000001
-78.707539,42.747509
-78.72419000000002,42.762626
-78.733323,42.766992
-78.750905,42.755859
-78.745451,42.766109
-78.76614599999998,42.801424
-78.79055699999998,42.787976
-78.782032,42.772592
-78.757018,42.776259
-78.739533,42.776851
-78.730982,42.799423
-78.61901999999998,42.77610900000001
-78.602603,42.73341
-78.66784,42.747226
-78.616377,42.76220900000001
-78.602884,42.770926
-78.621747,42.769559
-78.63324200000002,42.832559
-78.615742,42.787392
-78.601414,42.81165900000001
-78.642076,42.84143
-78.67306500000002,42.821392
-78.662154,42.92178
-78.676918,42.925003
-78.686256,42.939058
-78.596327,42.93020900000001
-78.614397,42.941825
-78.61535,42.897009
-78.69215,42.886706
-78.657675,42.873829
-78.664199,42.893808
-78.671399,42.890158
-78.671049,42.896591
-78.678975,42.896708
-78.681685,42.888225
-78.665075,42.909658
-78.665049,42.907058
-78.664172,42.900607
-78.676534,42.904445
-78.676625,42.908708
-78.676213,42.91277
-78.683775,42.919908
-78.694633,42.91835800000001
-78.6856,42.907508
-78.690815,42.90465800000001
-78.689809,42.903308
-78.690529,42.899108
-78.65041,42.959825
-78.676174,42.96030800000001
-78.68296099999998,42.968458
-78.669398,42.973625
-78.686667,42.983008
-78.653624,42.98405800000001
-78.68053,43.013579
-78.634724,43.01275800000001
-78.622196,43.050458
-78.60333,42.983258
-78.588512,42.97832800000001
-78.635462,43.004667
-78.620548,42.979208
-78.49679300000003,43.024209
-78.494644,43.019309
-78.51967900000002,43.07010800000001
-78.485552,42.993133
-78.50383199999997,43.028225
-78.544703,42.988931
-78.49332,42.90240900000001
-78.492719,42.898409
-78.552973,42.889709
-78.55579499999997,42.87820900000001
-78.499278,42.942309
-78.5094,42.881824
-78.528504,42.91995900000001
-78.547889,42.935397
-78.506512,42.830142
-78.556016,42.838643
-78.561888,42.793683
-78.520101,42.748412
-78.538801,42.71380900000001
-78.513696,42.647601
-78.543367,42.641305
-78.67023499999998,42.671032
-78.65570699999998,42.61987
-78.602137,42.639038
-78.524794,42.57960900000001
-78.542038,42.530643
-78.788437,42.675499
-78.757609,42.628033
-78.744271,42.670364
-78.72936999999997,42.645378
-78.776072,42.689571
-78.909341,42.618673
-78.903696,42.65117100000001
-78.891467,42.650387
-78.916354,42.68639500000001
-78.843276,42.628447
-78.83312099999998,42.665488
-78.858632,42.688808
-78.979001,42.70580800000001
-78.98043299999998,42.70195800000001
-78.988357,42.70011
-78.986811,42.688592
-79.030227,42.677658
-78.975608,42.671142
-79.03209,42.641509
-79.026718,42.634559
-79.053437,42.650608
-79.076105,42.637358
-79.07259,42.627808
-79.08371600000002,42.622408
-79.09549,42.615808
-79.00151,42.627006
-79.08293,42.59777800000001
-79.067286,42.590299
-78.980261,42.591846
-78.836152,42.577323
-78.904285,42.551231
-78.929185,42.596212
-78.939724,42.594676
-78.700888,42.584808
-78.70076999999998,42.518592
-78.66969,42.512273
-78.669751,42.506169
-78.93361800000002,42.468595
-78.828755,42.494316
-78.906681,42.508271
-78.911716,42.462346
-78.935661,42.487417
-78.949587,42.473095
-78.955428,42.513345
-78.964157,42.543962
-79.01664,42.552612
-79.101912,42.569706
-78.481392,43.073658
-73.539765,44.443819
-73.450464,44.52148
-73.425779,44.481028
-73.740177,44.40467
-73.660668,44.43950200000001
-73.713759,44.363781
-74.059501,44.396925
-73.805529,44.403506
-73.820411,44.363929
-74.120199,44.321677
-73.99333299999998,44.297779
-74.03830699999997,44.254746
-73.988816,44.27421500000001
-73.98814,44.287617
-73.965634,44.267925
-73.545509,44.282826
-73.409586,44.27798
-73.43481700000002,44.348555
-73.392111,44.390768
-73.597199,44.220781
-73.59797900000002,44.168001
-73.471108,44.158788
-73.452789,44.218925
-73.788246,44.216678
-73.549061,44.078242
-73.47713,44.049681
-73.466856,44.03334
-73.473391,44.096947
-73.50244599999998,43.944017
-73.430166,43.97815
-73.52806,43.833943
-73.43791999999998,43.815993
-73.46171899999999,43.887906
-73.427828,43.851024
-73.426569,43.840525
-73.412134,43.828306
-73.80410400000002,43.814715
-73.71084499999998,43.85890300000001
-74.16092900000002,43.97150900000001
-73.721475,43.99630300000001
-74.037479,43.841369
-74.068546,44.94402
-74.079052,44.907518
-74.177239,44.910092
-74.29043399999998,44.940772
-74.38401,44.932258
-74.503969,44.991943
-74.48486199999998,44.946055
-74.597308,44.941411
-74.55680799999998,44.838965
-74.521819,44.811652
-74.445709,44.845108
-74.427515,44.751648
-74.250376,44.849809
-74.28245600000002,44.853469
-74.289516,44.846951
-74.280614,44.844337
-74.258381,44.746
-74.3083,44.867268
-74.31499699999998,44.79196500000001
-74.29627099999998,44.845478
-74.29514300000002,44.82907700000001
-74.29055799999998,44.855469
-74.068265,44.844828
-74.15945,44.694106
-74.534853,44.731571
-74.42218299999998,44.460611
-74.236793,44.448361
-74.060532,44.519178
-74.17580600000002,44.35970800000001
-74.131097,44.331584
-74.128765,44.31667
-74.315947,44.228564
-74.132605,44.328287
-74.144409,44.329583
-74.228426,44.320056
-74.500499,44.283892
-74.463126,44.234045
-74.458519,44.221156
-74.48236999999997,44.165769
-74.693435,44.981411
-74.628918,44.992329
-74.170316,43.236099
-74.179923,43.192618
-74.158224,43.206747
-74.250387,43.141367
-74.268476,43.105211
-74.247186,43.115576
-74.278387,43.073448
-74.248462,43.050302
-74.221321,43.071033
-74.389299,43.158025
-74.479843,43.144325
-74.496465,43.158567
-74.486172,43.111514
-74.652036,43.179148
-74.725009,43.093811
-74.662588,43.06437800000001
-74.57769,43.033049
-74.51756999999998,43.029684
-74.41809599999998,43.087198
